SVFNR,POSTNR,HEITI_NF,HEITI_TGF,HUSMERKING
8613,860,Hlíðarvegur,Hlíðarvegi,3
7400,721,Sigurstapi,Sigurstapa,
1400,221,Borgahella,Borgahellu,7K
8721,840,Traustatún,Traustatúni,1
8721,840,Traustatún,Traustatúni,3
8716,810,Dalahraun,Dalahrauni,32
8716,810,Dalahraun,Dalahrauni,34
6515,604,Gásir,Gásum,
1400,221,Straumhella,Straumhellu,4E
1400,221,Straumhella,Straumhellu,4F
1400,221,Straumhella,Straumhellu,4J
8719,805,Lundeyjarsund,Lundeyjarsundi,4
2000,260,Risadalur,Risadal,2C
2000,260,Risadalur,Risadal,2D
2000,260,Risadalur,Risadal,2E
8200,800,Víkurheiði,Víkurheiði,12A
8200,800,Víkurheiði,Víkurheiði,12D
1000,203,Skyggnishvarf,Skyggnishvarfi,7
1000,203,Skyggnishvarf,Skyggnishvarfi,9
1000,203,Skyggnishvarf,Skyggnishvarfi,19
8722,803,Uppsalir,Uppsölum,
1400,221,Stálhella,Stálhellu,20Z
1400,221,Jötnahella,Jötnahellu,3
1400,221,Stálhella,Stálhellu,20Æ
8719,805,Efri-Mosabraut,Efri-Mosabraut,7
8719,805,Efri-Mosabraut,Efri-Mosabraut,9
8717,816,Vesturgljúfur,Vesturgljúfri,8
8610,851,Viðarás,Viðarási,
2510,245,Byggðavegur,Byggðavegi,5
2000,260,Dalsbraut,Dalsbraut,8A
2000,260,Dalsbraut,Dalsbraut,8D
2000,260,Dalsbraut,Dalsbraut,8F
1400,221,Straumhella,Straumhellu,7D
1400,221,Bjargsskarð,Bjargsskarði,3B
8200,825,Baldurshagi,Baldurshaga,1
8721,806,Rjúpnavegur,Rjúpnavegi,2
0000,105,Háteigsvegur,Háteigsvegi,33A
0000,105,Háteigsvegur,Háteigsvegi,33B
0000,105,Háteigsvegur,Háteigsvegi,33D
0000,105,Suðurhlíð,Suðurhlíð,38C
6250,581,Lambafen,Lambafeni,1
8200,801,Skógarflöt,Skógarflöt,9A
2000,233,Vitabraut,Vitabraut,1
6000,601,Hesjuvellir,Hesjuvöllum,
6000,601,Hlíðarfjallsvegur,Hlíðarfjallsvegi,17
6000,601,Hlíðarfjallsvegur,Hlíðarfjallsvegi,9
6000,601,Hlíðarfjallsvegur,Hlíðarfjallsvegi,7
6000,601,Hlíðarfjallsvegur,Hlíðarfjallsvegi,11
6000,601,Hlíðarfjallsvegur,Hlíðarfjallsvegi,13
6000,601,Hlíðarfjallsvegur,Hlíðarfjallsvegi,15
6000,600,Höfðagata,Höfðagötu,3
6000,630,Hafnargata,Hafnargötu,
6000,630,Hafnargata,Hafnargötu,
3609,311,Lækjarkotsverk,Lækjarkotsverki,
3714,356,Laugarbrekka,Laugarbrekku,1
3714,356,Laugarbrekka,Laugarbrekku,2
3714,356,Laugarbrekka,Laugarbrekku,3
5613,541,Flaga,Flögu,
5613,541,Flaga,Flögu,
5613,541,Haukagil,Haukagili,
5613,541,Haukagil,Haukagili,
5609,545,Norðurbraut,Norðurbraut,
5716,561,Mið-Grund,Mið-Grund,
3609,311,Borgaland,Borgalandi,
3609,311,Klettaháls,Klettahálsi,2
3609,311,Laugarhóll,Laugarhóli,2
3609,311,Langholt,Langholti,
0000,113,Úlfarsfellsvegur,Úlfarsfellsvegi,99
8200,801,Kálfhagi,Kálfhaga,
8717,816,Stóragerði,Stóragerði,
8717,816,Stóragerði,Stóragerði,
8717,816,Gerðakot,Gerðakoti,
1604,271,Höfði,Höfða,
1604,270,Stórikriki,Stórakrika,2A
1604,270,Stórikriki,Stórakrika,2B
1604,270,Stórikriki,Stórakrika,2C
5716,551,Ásgeirsbrekka,Ásgeirsbrekku,
5716,561,Laugarmýri,Laugarmýri,
6250,581,Hóll,Hóli,
3811,371,Snóksdalur,Snóksdal,1
1604,271,Þormóðsdalur,Þormóðsdal,
1604,271,Þormóðsdalur,Þormóðsdal,
3811,371,Skógsmúli,Skógsmúla,
3811,371,Skógaland,Skógalandi,
3811,371,Skógskot,Skógskoti,
3609,311,Stafholtsey,Stafholtsey,1
0000,112,Grundarhús,Grundarhúsum,3
0000,112,Vallarhús,Vallarhúsum,41
8722,803,Heiðargarður,Heiðargarði,
8722,803,Árgerði,Árgerði,
6515,604,Búðagata,Búðagötu,5
6710,686,Saurbær 3,Saurbæ 3,
6710,686,Saurbær 2,Saurbæ 2,
6710,686,Bakki 1,Bakka 1,
6710,686,Gunnarsstaðir,Gunnarsstöðum,
6710,686,Gunnólfsvík 2,Gunnólfsvík 2,
6710,686,Gunnólfsvík 1,Gunnólfsvík 1,
6710,686,Steintún 1,Steintúni 1,
6710,685,Steinholt,Steinholti,2
6613,607,Höfðabyggð,Höfðabyggð,
6601,606,Hallland,Halllandi,
1000,203,Austurkór,Austurkór,70
1000,203,Austurkór,Austurkór,58
1000,203,Austurkór,Austurkór,173
6000,600,Þórunnarstræti,Þórunnarstræti,106B
1000,203,Austurkór,Austurkór,139
1000,203,Austurkór,Austurkór,123
1000,203,Austurkór,Austurkór,135
1000,203,Austurkór,Austurkór,119
1000,203,Austurkór,Austurkór,111
1000,203,Austurkór,Austurkór,97
1000,203,Austurkór,Austurkór,93
1000,203,Austurkór,Austurkór,137
3511,301,Tunga,Tungu,3
1606,276,Eyjavík,Eyjavík,6
1606,276,Eyjavík,Eyjavík,16
1606,276,Eyjavík,Eyjavík,11
1606,276,Eyjavík,Eyjavík,13
1606,276,Eyjafell,Eyjafelli,8
1606,276,Eyjafell,Eyjafelli,2
1400,221,Tinnuskarð,Tinnuskarði,24A
1606,276,Eyjafell,Eyjafelli,9
1606,276,Eyjafell,Eyjafelli,7
1606,276,Eyjafell,Eyjafelli,23B
1400,221,Tinnuskarð,Tinnuskarði,24E
1606,276,Eyjafell,Eyjafelli,1
1606,276,Meðalfellsvegur,Meðalfellsvegi,50
3716,341,Saurlátur,Saurlátrum,
3716,340,Ögur,Ögri,1
3716,341,Örlygsstaðir,Örlygsstöðum,
2506,190,Kirkjuholt,Kirkjuholti,
8613,861,Skeggjastaðir,Skeggjastöðum,
8613,861,Skeggjastaðir,Skeggjastöðum,
8613,861,Skeggjastaðir,Skeggjastöðum,
8613,861,Skeggjastaðir,Skeggjastöðum,
8613,861,Skeggjastaðir,Skeggjastöðum,
6000,600,Þórunnarstræti,Þórunnarstræti,106C
7400,765,Mörk,Mörk,14
7400,701,Hallfreðarstaðir,Hallfreðarstöðum,2
3609,320,Gilhvammur,Gilhvammi,
6515,604,Þverbrekka,Þverbrekku,
6515,604,Fagranes,Fagranesi,
6515,604,Gloppa,Gloppu,
6515,604,Bessahlaðir,Bessahlöðum,
6515,604,Geirhildargarðar,Geirhildargörðum,
6515,604,Engimýri,Engimýri,
6515,604,Jónasarlundur,Jónasarlundi,
6515,604,Efstalandskot,Efstalandskoti,
6515,604,Vaskárdalur,Vaskárdal,
6515,604,Engimýri I,Engimýri I,
6515,604,Hólar,Hólum,
6515,604,Skjaldarstaðir,Skjaldarstöðum,
6515,604,Skjaldarstaðir,Skjaldarstöðum,
6515,604,Miðhálsstaðir,Miðhálsstöðum,
6515,604,Hraunshöfði,Hraunshöfða,
6515,604,Öxnadalsheiði,Öxnadalsheiði,
6515,604,Almenningur,Almenning,
6515,604,Bakkasel,Bakkaseli,
8720,804,Steinkerstún,Steinkerstúni,
7300,741,Stuðlar,Stuðlum,
4100,416,Miðdalur,Miðdal,
1000,203,Vatnsendablettur,Vatnsendabletti,93
8719,805,Heiðarimi,Heiðarima,8
8716,810,Hjallabrún,Hjallabrún,5
3000,300,Suðurgata,Suðurgötu,66
8401,781,Dilksnes,Dilksnesi,
6710,680,Markholt,Markholti,1B
6710,680,Langholt,Langholti,1a
6613,607,Reykjatröð,Reykjatröð,4
6613,607,Reykjatröð,Reykjatröð,1
6613,607,Reykjatröð,Reykjatröð,3
6613,607,Reykjatröð,Reykjatröð,7
6613,607,Reykjatröð,Reykjatröð,9
8613,861,Núpur,Núpi,2
1400,220,Hringbraut,Hringbraut,38*
6100,671,Ærlækjarsel,Ærlækjarseli,4
0000,105,Katrínartún,Katrínartúni,4
8613,861,Brúnir,Brúnum,1
1000,203,Austurkór,Austurkór,127B
5716,550,Borgarteigur,Borgarteigi,1A
1604,270,Uglugata,Uglugötu,18
8200,800,Snæland,Snælandi,1
8508,871,Reynisholt,Reynisholti,5
1000,201,Sunnusmári,Sunnusmára,26
1000,201,Sunnusmári,Sunnusmára,28
8200,800,Gráhella,Gráhellu,14
8200,801,Eyði Sandvík,Eyði Sandvík,
3716,340,Hafnargata,Hafnargötu,6A
3609,311,Kvistás,Kvistás,13
8720,804,Sandlækjarkot,Sandlækjarkoti,
8200,825,Kvenfélagsstykki,Kvenfélagsstykki,
8720,804,Sandlækjarkot,Sandlækjarkoti,2
8509,881,Kindagata,Kindagötu,7
2000,230,Efrilaut,Efrilaut,11
8717,815,Ísleifsbúð,Ísleifsbúð,12A
0000,104,Skútuvogur,Skútuvogi,12G
8721,806,Miðholt,Miðholti,37A
0000,104,Skútuvogur,Skútuvogi,10B
1604,270,Bjarkarholt,Bjarkarholti,12
3811,370,Bakkahvammur,Bakkahvammi,8B
8721,806,Miðholt,Miðholti,10C
1604,270,Skarhólabraut,Skarhólabraut,3
3811,371,Skógskotsland,Skógskotslandi,
8721,806,Skálholt,Skálholti,
8721,806,Skálholt,Skálholti,
6613,660,Haganes,Haganesi,
4502,381,Litlanes,Litlanesi,
8614,851,Gaddstaðir,Gaddstöðum,
8613,861,Mýrbugur,Mýrbug,9
8613,861,Réttarfit,Réttarfit,
8613,861,Réttarfit,Réttarfit,
8613,861,Sámsstaðir,Sámsstöðum,1
8613,861,Stóri-Kollabær,Stóra-Kollabæ,
8613,861,Stekkjartún,Stekkjartúni,
8613,861,Hvolsvallarkirkjugarður,Hvolsvallarkirkjugarði,
4911,511,Gestsstaðir,Gestsstöðum,
8710,845,Ljónastígur,Ljónastíg,7
8710,845,Garðastígur,Garðastíg,6
5508,500,Tómasarbær,Tómasarbæ,
5613,541,Stóra-Giljá,Stóru-Giljá,
5613,541,Stóra-Giljá,Stóru-Giljá,
3511,301,Másstaðaland,Másstaðalandi,
0000,110,Ferjuvað,Ferjuvaði,1
1606,276,Miðbúð,Miðbúð,6
4803,420,Raggagarður,Raggagarði,
5716,561,Krossanes,Krossanesi,
5716,561,Krossanes,Krossanesi,
5716,561,Krossanes,Krossanesi,
8614,851,Húsgarður,Húsgarði,2
4200,430,Höfðastígur,Höfðastíg,7
4803,401,Þúfur,Þúfum,3
8401,781,Lónsöræfi,Lónsöræfum,
8200,800,Gráhella,Gráhellu,3
8200,801,Skógarflöt,Skógarflöt,9A
0000,102,Nauthólsvegur,Nauthólsvegi,58B
6513,605,Skógarsel,Skógarseli,
6250,580,Laugarvegur,Laugarvegi,11
3714,356,Grundarslóð,Grundarslóð,8
3714,356,Grundarslóð,Grundarslóð,11
3714,356,Grundarslóð,Grundarslóð,13
3811,370,Lækjarhvammur,Lækjarhvammi,22
3811,370,Lækjarhvammur,Lækjarhvammi,24
6250,580,Lindargata,Lindargötu,3C
6250,580,Lindargata,Lindargötu,1B
6250,580,Lækjargata,Lækjargötu,6B
8509,881,Efri-Steinsmýri,Efri-Steinsmýri,
0000,101,Brekkustígur,Brekkustíg,15B
8200,800,Selfoss,Selfossi,
1000,203,Hæðarhvarf,Hæðarhvarfi,7
7502,691,Ljótsstaðir I,Ljósstöðum I,
0000,104,Engjavegur,Engjavegi,8C
8613,861,Skeggjastaðir,Skeggjastöðum,
8613,861,Skeggjastaðir,Skeggjastöðum,
8613,861,Skeggjastaðir,Skeggjastöðum,
8613,861,Grenstangi,Grenstanga,
8613,861,Efra-Bakkakot,Efra-Bakkakoti,
8613,861,Raufarfell,Raufarfelli,2
8508,871,Reynishólar,Reynishólum,2
8719,805,Bíldsbrún,Bíldsbrún,2
8719,805,Bíldsbrún,Bíldsbrún,1
8720,804,Húsatóftir,Húsatóftum,1C
8721,806,Skútavegur,Skútavegi,4
1000,203,Glæsihvarf,Glæsihvarfi,4
8721,806,Kjarnholt,Kjarnholtum,3A
6400,621,Skáldalækur ytri,Skáldalæk ytri,
8721,806,Dalsmynni,Dalsmynni,
7400,701,Merkjadalur,Merkjadali,9
8721,806,Skógarás,Skógarási,11
8721,806,Vað,Vaði,3
8721,806,Tungubraut,Tungubraut,36
8721,806,Tjörn,Tjörn,
8200,800,Engjavegur,Engjavegi,20
4502,381,Hafrahof,Hafrahofi,
5613,541,Þverárdalur,Þverárdal,
8508,871,Keldudalur,Keldudal,3
8000,900,Ofanleitisvegur,Ofanleitisvegi,3
4200,400,Sundstræti,Sundstræti,13
3609,311,Bær,Bæ,4
4902,520,Grundargata,Grundargötu,9
8200,800,Fossnes,Fossnesi,
1604,270,Stórikriki,Stórakrika,61
6000,600,Kristjánshagi,Kristjánshaga,6
1300,210,Dyngjugata,Dyngjugötu,1
6613,660,Reynihlíð,Reynihlíð,2
1400,220,Dalshraun,Dalshrauni,1A
6613,660,Reynihlíð,Reynihlíð,4
8614,851,Rauðalækur,Rauðalæk,
3609,311,Síðumúli Vegsvæði,Síðumúla Vegsvæði,
8000,900,Herjólfsdalur,Herjólfsdal,
8721,806,Skógarhlíð,Skógarhlíð,23
5716,566,Hesthúsalóð,Hesthúsalóð,
5716,566,Hesthúsalóð,Hesthúsalóð,10
5716,566,Hesthúsalóð,Hesthúsalóð,15
5716,566,Hesthúsalóð,Hesthúsalóð,16
6000,600,Hjalteyrargata,Hjalteyrargötu,
6000,600,Hrísalundur,Hrísalundi,
6000,600,Helgamagrastræti,Helgamagrastræti,
6000,600,Miðhúsavegur,Miðhúsavegi,
6602,610,Hafnargata,Hafnargötu,1C
2000,260,Hafnarbraut,Hafnarbraut,12C
1000,200,Álfhólsvegur,Álfhólsvegi,73C
8000,900,Klif,Klifi,1B
1400,221,Álhella,Álhellu,26F
1400,221,Álhella,Álhellu,26G
1400,221,Álhella,Álhellu,18F
1400,221,Álhella,Álhellu,18G
1400,221,Álhella,Álhellu,18L
1400,221,Álhella,Álhellu,18Q
1400,221,Álhella,Álhellu,18S
1400,221,Álhella,Álhellu,18T
1400,221,Álhella,Álhellu,20D
1400,221,Álhella,Álhellu,20F
1400,221,Álhella,Álhellu,20G
1400,221,Álhella,Álhellu,20J
7400,720,Lækjartún,Lækjartúni,
5508,531,Kista,Kistu,
8200,801,Stóra-Sandvík,Stóru-Sandvík,5A
0000,162,Melagerði,Melagerði,
1000,203,Boðaþing,Boðaþingi,
0000,162,Ártún,Ártúni,
0000,162,Ártún,Ártúni,
0000,162,Ártún,Ártúni,
1400,221,Búðahella,Búðahellu,4X
1400,221,Búðahella,Búðahellu,4Y
8716,810,Langahraun,Langahrauni,9D
1400,221,Borgahella,Borgahellu,15A
7300,740,Strandgata,Strandgötu,18B
5508,530,Hafnarbraut,Hafnarbraut,7A
1400,221,Borgahella,Borgahellu,1G
8719,805,Skógarbrekkur,Skógarbrekkum,
1000,201,Dalvegur,Dalvegi,30B
8719,805,Mýrarkot,Mýrarkoti,
8613,861,Steinsholt,Steinsholti,
8613,861,Emstrur,Emstrum,
8717,816,Hlíðarendi,Hlíðarenda,3
0000,112,Klukkurimi,Klukkurima,47
7502,691,Hauksstaðir,Hauksstöðum,
7505,701,Arnaldsstaðir,Arnaldsstöðum,
7400,701,Húsey,Húsey,1
7400,700,Egilsstaðir,Egilsstöðum,
7400,701,Eyvindará,Eyvindará,
8401,781,Nesjaskóli,Nesjaskóla,
5508,531,Hvoll,Hvoli,
8200,800,Laugardælaland,Laugardælalandi,
8200,800,Austan Gaulv.b.hr.,Austan Gaulv.b.hr.,
8200,800,Laugardælaland,Laugardælalandi,
7300,750,Hlíðargata,Hlíðargötu,9
8200,801,Tjarnarbraut,Tjarnarbraut,2a
8614,851,Búð,Búð,1
3714,356,Árgil,Árgili,
8614,851,Vörður,Verði,
8614,851,Vörður,Verði,
8614,851,Litli-Klofi,Litla-Klofa,
8614,851,Fjallasel,Fjallaseli,
8614,851,Efra-Sel,Efra-Seli,3A
8614,851,Skammbeinsstaðir,Skammbeinsstöðum,3
8710,845,Hverabakki,Hverabakka,1
8710,846,Syðra-Langholt,Syðra-Langholti,1
8710,845,Hverahólmi,Hverahólma,
8717,815,Biskupabúðir,Biskupabúðum,5
8717,816,Bjarnastaðir,Bjarnastöðum,
8717,816,Kolviðarhóll,Kolviðarhóli,
8719,805,Nesvegur,Nesvegi,5
8719,805,Nesvegur,Nesvegi,6
8721,806,Haukadalur,Haukadal,4
8721,806,Haukadalur,Haukadal,2
7300,730,Breiðimelur,Breiðamel,1F
8721,806,Laugardalshólar,Laugardalshólum,
6100,676,Höfði,Höfða,4
1606,276,Lækjarás,Lækjarási,
1606,276,Eyjabakki,Eyjabakka,1
1606,276,Eyjabakki,Eyjabakka,2
1606,276,Eyjatún,Eyjatúni,34
1606,276,Eyjatún,Eyjatúni,25
1300,210,Brekkugata,Brekkugötu,5
1300,210,Brekkugata,Brekkugötu,11
1300,210,Brekkugata,Brekkugötu,9
1300,210,Brekkugata,Brekkugötu,7
1300,210,Dyngjugata,Dyngjugötu,8
1300,210,Dyngjugata,Dyngjugötu,10
1300,210,Dyngjugata,Dyngjugötu,12
8720,804,Grandi,Granda,1
0000,162,Járnslétta,Járnsléttu,6
8719,805,Gufunessund,Gufunessundi,1
8719,805,Gufunessund,Gufunessundi,3
7400,701,Vallnaholt,Vallnaholti,6
1400,221,Borgahella,Borgahellu,13H
1400,221,Borgahella,Borgahellu,13R
2000,260,Risadalur,Risadal,1
2000,260,Drekadalur,Drekadal,5
2000,260,Drekadalur,Drekadal,9
6000,603,Óseyri,Óseyri,12
6000,600,Ránargata,Ránargötu,30B
6000,603,Rimasíða,Rimasíðu,
6000,603,Seljahlíð,Seljahlíð,
6000,600,Skógarlundur,Skógarlundi,
6000,603,Snægil,Snægili,
8613,860,Dufþaksbraut,Dufþaksbraut,15A
8613,860,Dufþaksbraut,Dufþaksbraut,13A
5508,531,Sindrastaðir,Sindrastöðum,2
8613,860,Dufþaksbraut,Dufþaksbraut,9
8613,860,Dufþaksbraut,Dufþaksbraut,11A
5508,531,Sindrastaðir,Sindrastöðum,3
1400,220,Hringbraut,Hringbraut,54A
3000,300,Asparskógar,Asparskógum,5C
6000,600,Stóragerði,Stóragerði,
7400,701,Kjarvalsstaðir,Kjarvalsstöðum,1
8401,780,Við Óslandsveg,Við Óslandsveg,
8401,780,Við Höfðaveg,Við Höfðaveg,
8401,780,Við Höfðaveg,Við Höfðaveg,
8401,781,Mikley,Mikley,
8401,780,Ránarslóð,Ránarslóð,17
8401,781,Hvanney,Hvanney,
8401,781,Krókalátursey,Krókalátursey,
8401,781,Hellir,Helli,
8401,781,Árnanes,Árnanesi,
8401,781,Hvalnes,Hvalnesi,
0000,110,Eirhöfði,Eirhöfða,7A
1604,270,Engjavegur,Engjavegi,
1604,270,Reykjamelur,Reykjamel,12B
8710,845,Birkihlíð,Birkihlíð,
8717,815,Hnjúkamói,Hnjúkamóa,8
0000,104,Kleppsvegur,Kleppsvegi,101
8710,846,Iðjuslóð,Iðjuslóð,2J
8710,846,Iðjuslóð,Iðjuslóð,2K
5716,561,Bóla,Bólu,4
8720,804,Vorsalir,Vorsölum,
8720,804,Vorsabær,Vorsabæ,2A
0000,102,Valshlíð,Valshlíð,2
8720,804,Götumelur,Götumel,
8200,800,Fagraland,Fagralandi,11
8200,800,Fagraland,Fagralandi,9
8721,806,Bringur,Bringum,10
7300,750,Gilsholt,Gilsholti,10
5613,540,Arnargerði,Arnargerði,14
0000,101,Sólvallagata,Sólvallagötu,68A
8717,815,Katlahraun,Katlahrauni,5
8717,815,Katlahraun,Katlahrauni,3
8717,815,Katlahraun,Katlahrauni,6
8717,815,Katlahraun,Katlahrauni,4
8717,815,Katlahraun,Katlahrauni,9
8717,815,Katlahraun,Katlahrauni,11
8717,815,Katlahraun,Katlahrauni,12
8717,815,Katlahraun,Katlahrauni,10
8717,815,Katlahraun,Katlahrauni,20
8717,815,Katlahraun,Katlahrauni,18
8717,815,Katlahraun,Katlahrauni,16
8717,815,Núpahraun,Núpahrauni,21
8717,815,Núpahraun,Núpahrauni,23
8717,815,Núpahraun,Núpahrauni,25
8717,815,Núpahraun,Núpahrauni,22
8717,815,Núpahraun,Núpahrauni,24
8717,815,Núpahraun,Núpahrauni,26
8717,815,Núpahraun,Núpahrauni,29
8717,815,Núpahraun,Núpahrauni,31
8717,815,Núpahraun,Núpahrauni,33
8717,815,Núpahraun,Núpahrauni,37
8717,815,Núpahraun,Núpahrauni,39
8717,815,Núpahraun,Núpahrauni,41
3609,311,Jötnagarðsás,Jötnagarðsási,50
8200,800,Sigtún,Sigtúni,9
3609,311,Brókarstígur,Brókarstíg,27
4200,471,Skrúður,Skrúði,
8401,780,Víkurbraut,Víkurbraut,25A
8401,780,Víkurbraut,Víkurbraut,25B
8401,780,Víkurbraut,Víkurbraut,25C
8401,780,Víkurbraut,Víkurbraut,25D
8401,780,Víkurbraut,Víkurbraut,25E
8401,780,Víkurbraut,Víkurbraut,27B
8401,780,Víkurbraut,Víkurbraut,27C
8401,780,Víkurbraut,Víkurbraut,27D
8401,780,Víkurbraut,Víkurbraut,27E
8401,780,Víkurbraut,Víkurbraut,27F
8401,780,Víkurbraut,Víkurbraut,27G
8401,780,Víkurbraut,Víkurbraut,27H
8200,800,Víkurheiði,Víkurheiði,11A
1400,221,Álhella,Álhellu,30
1400,221,Einhella,Einhellu,4D
1400,221,Einhella,Einhellu,4F
8508,871,Pétursey,Pétursey,4
8200,800,Laugardælur,Laugardælum,
8722,803,Laugardælur,Laugardælum,
8722,803,Laugardælur,Laugardælum,
8722,803,Laugardælur,Laugardælum,
8722,803,Laugardælur,Laugardælum,
8722,803,Uppsalir,Uppsölum,
8722,803,Laugardælur,Laugardælum,
8722,803,Mið-Meðalholt,Mið-Meðalholti,
8722,803,Forsæti,Forsæti,
1300,210,Dyngjugata,Dyngjugötu,6
1300,210,Dyngjugata,Dyngjugötu,16
1300,210,Dyngjugata,Dyngjugötu,18
1300,210,Dyngjugata,Dyngjugötu,20
1300,210,Brekkugata,Brekkugötu,13
1300,210,Brekkugata,Brekkugötu,15
1300,210,Brekkugata,Brekkugötu,17
1300,210,Brekkugata,Brekkugötu,19
1300,210,Brekkugata,Brekkugötu,21
1300,210,Brekkugata,Brekkugötu,23
1300,210,Lynggata,Lynggötu,
1300,210,Dyngjugata,Dyngjugötu,7
1300,210,Dyngjugata,Dyngjugötu,9
1300,210,Dyngjugata,Dyngjugötu,15
1300,210,Dyngjugata,Dyngjugötu,5
1300,210,Dyngjugata,Dyngjugötu,11
1300,210,Dyngjugata,Dyngjugötu,13
1300,210,Brekkugata,Brekkugötu,25
1300,210,Brekkugata,Brekkugötu,27
1300,210,Brekkugata,Brekkugötu,29
1300,210,Holtsvegur,Holtsvegi,1a
6613,641,Fagranes,Fagranesi,
5716,551,Fagraland,Fagralandi,
5716,561,Reykir,Reykjum,
8717,816,Gljúfurárholt land-3,Gljúfurárholti,
8717,816,Gljúfurárholt land-4,Gljúfurárholti,
5716,566,Skálá,Skálá,
2510,251,Norðurljósavegur,Norðurljósavegi,6
2000,262,Dreifistöð,Dreifistöð,
6613,660,Reykjahlíð,Reykjahlíð,4a
2300,241,Óskipt land Járngerðarstaða og Hópstorfu,Óskiptu land Járngerðarstaða og Hópstorfu,
6611,641,Ketilsstaðir,Ketilsstöðum,2
7300,761,Þverhamar,Þverhamri,2B
1400,220,Hjallabraut,Hjallabraut,57
8614,851,Lækjargata,Lækjargötu,
8614,851,Lækjargata,Lækjargötu,A
7300,751,Hvammur,Hvammi,3
3609,311,Hvanneyrarland,Hvanneyrarlandi,
7400,700,Ártún,Ártúni,18
8719,805,Vaðholt,Vaðholti,1
5716,560,Laugavegur,Laugavegi,19
1400,221,Stálhella,Stálhellu,2C
8720,804,Vorsabær,Vorsabæ,2B
8200,800,Engjavík,Engjavík,4
8200,800,Engjavík,Engjavík,6
6613,641,Yztafell,Yztafelli,
8200,800,Engjavík,Engjavík,8
5508,531,Staðarbakki,Staðarbakka,2A
8200,800,Boðavík,Boðavík,6
6250,626,Ósbrekka,Ósbrekku,
7300,740,Strandgata,Strandgötu,12
0000,112,Blikastaðavegur,Blikastaðavegi,4
5716,550,Grenihlíð,Grenihlíð,
6613,607,Sæland,Sælandi,
5716,551,Hái-Garður,Háa-Garði,
3000,300,Garðabraut,Garðabraut,1A
3000,300,Garðabraut,Garðabraut,1B
6710,680,Sunnuvegur,Sunnuvegi,12A
6710,680,Sunnuvegur,Sunnuvegi,12B
1604,271,Krókavegur,Krókavegi,31
3716,341,Vigraströnd,Vigraströnd,9
8716,810,Hrauntunga,Hrauntungu,3
3716,341,Vigraströnd,Vigraströnd,10
3716,341,Vigraströnd,Vigraströnd,11
3716,341,Vigraströnd,Vigraströnd,12
3716,341,Vigraströnd,Vigraströnd,14
8716,810,Tröllahraun,Tröllahrauni,38
2506,190,Sjávarborg,Sjávarborg,3C
1400,221,Strandgata,Strandgötu,22
0000,162,Járnslétta,Járnsléttu,8
0000,108,Dalsmúli,Dalsmúla,3A
1400,221,Axlarás,Axlarási,34
8200,820,Hulduhóll,Hulduhóli,12
8614,851,Sandgræðsla,Sandgræðslu,
8717,816,Gljúfurárholt land-4,Gljúfurárholti landi-4,
8717,816,Bræðraból,Bræðrabóli,
8717,816,Gljúfurárholt,Gljúfurárholti,
4200,471,Meðaldalur,Meðaldal,1
0000,104,Dugguvogur,Dugguvogi,8
1604,270,Ástu-Sólliljugata,Ástu-Sólliljugötu,8
2000,230,Efstaleiti,Efstaleiti,35
1400,221,Tunguhella,Tunguhellu,10T
1604,270,Bjarkarholt,Bjarkarholti,27
1400,221,Tunguhella,Tunguhellu,10U
1400,221,Tunguhella,Tunguhellu,10V
8717,816,Þrastarvegur,Þrastarvegi,5
8200,800,Engjaland,Engjalandi,19
2000,230,Heiðarendi,Heiðarenda,4G
2000,260,Stapabraut,Stapabraut,
8614,851,Laugaland,Laugalandi,
7400,701,Eyjólfsstaðaskógur,Eyjólfsstaðaskógi,1A
8716,810,Langahraun,Langahrauni,3
2000,230,Heiðarendi,Heiðarenda,4E
2000,230,Heiðarendi,Heiðarenda,6B
2000,230,Heiðarendi,Heiðarenda,8H
8710,845,Melakvísl,Melakvísl,1
8710,846,Melakvísl,Melakvísl,5
8710,846,Melakvísl,Melakvísl,9
3000,300,Suðurgata,Suðurgötu,92
3000,300,Suðurgata,Suðurgötu,96
3000,300,Suðurgata,Suðurgötu,94
3000,300,Suðurgata,Suðurgötu,98
2000,260,Njarðarbraut,Njarðarbraut,3I
2000,260,Njarðarbraut,Njarðarbraut,3K
5613,541,Höfðaver,Höfðaveri,
8613,861,Vistarvegur,Vistarvegi,4
8613,861,Vistarvegur,Vistarvegi,6
8719,805,Hamrahlíð,Hamrahlíð,8
8613,861,Vistarvegur,Vistarvegi,2
8613,861,Vistarvegur,Vistarvegi,3
2000,230,Hólmbergsbraut,Hólmbergsbraut,13
6515,604,Brekkuhús,Brekkuhúsi,3
1400,220,Bæjarhraun,Bæjarhrauni,6A
7400,766,Krákhamar,Krákhammri,
1000,200,Skemmuvegur,Skemmuvegi,10C
8200,800,Hellisland,Hellislandi,36B
8200,800,Hellisland,Hellislandi,36A
8401,780,Kletthagi,,12
8401,780,Kletthagi,,14
1604,271,Reykjahvoll,Reykjahvoli,
8401,780,Kletthagi,,18
8710,846,Reykjabyggð,Reykjabyggð,4
2510,246,Dreifistöð RAD A,Dreifistöð RAD A,
3511,301,Birkihlíð,Birkihlíð,46
8401,780,Kletthagi,,20
8401,780,Lambhagi,,3
8401,780,Lambhagi,,5
8401,780,Lambhagi,,8
